;genres;artists;acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;valence;popularity;key;mode;count
13104;['chutney', 'classic bollywood', 'filmi'];Kanchan;0.5068666666666667;0.5066666666666667;249955.33333333328;0.6083333333333334;0.0005610666666666;0.2834333333333333;-9.210666666666668;0.0466;132.32866666666666;0.6970000000000001;36.333333333333336;6;1;3
13108;['bounce', 'dirty south rap', 'new orleans rap'];Kane & Abel;0.0302;0.877;336960.0;0.62;0.0;0.125;-7.351;0.36;153.815;0.836;33.0;6;0;1
13109;['contemporary country', 'country road'];Kane Brown;0.1747321621621621;0.608810810810811;190155.59459459464;0.6818648648648649;1.6943783783783786e-05;0.1935891891891892;-6.033297297297298;0.0360918918918918;121.9127837837838;0.5310540540540539;65.83783783783784;4;1;37
13110;['bangla'];Kanika Banerjee;0.958878787878788;0.4115757575757575;173695.72727272724;0.2168121212121212;0.1220501381818181;0.2045151515151515;-11.948060606060608;0.0406090909090909;104.68960606060608;0.3790606060606061;0.0;9;1;33
13111;['alternative hip hop', 'chillhop', 'jazz boom bap'];Kankick;0.0867;0.853;224293.0;0.578;0.0;0.112;-8.459;0.298;91.946;0.488;49.0;11;1;1
13112;['grime', 'uk alternative hip hop', 'uk hip hop'];Kano;0.1942692307692309;0.8412307692307693;336950.07692307694;0.5988461538461539;0.3511103846153847;0.1039384615384615;-9.940384615384612;0.0778923076923076;116.97238461538464;0.7579230769230769;32.615384615384606;10;1;13
13114;['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock'];Kansas;0.12713315;0.4275833333333332;302429.51666666666;0.6870166666666672;0.0264299071666666;0.24336;-7.532066666666667;0.051755;125.24998333333336;0.5889833333333332;33.03333333333333;9;1;120
13117;['punk rock italiano'];Kantina 27;0.00502;0.485;163687.0;0.951;1.96e-06;0.376;-4.119;0.104;103.274;0.374;0.0;7;1;1
13118;['latin', 'latin pop', 'puerto rican pop', 'tropical'];Kany Garcia;0.5212;0.5569999999999999;232103.8;0.5488000000000002;5.92e-07;0.1211599999999999;-6.4512;0.03326;141.0028;0.4024;58.8;7;1;5
13119;['chicago rap', 'rap'];Kanye West;0.2206124401114207;0.6180111420612819;235493.61838440108;0.6429119777158783;0.0113251635097493;0.2562841225626741;-6.337130919220058;0.2325986072423399;115.1779052924792;0.4701295264623954;58.25626740947075;1;1;359
13120;['zouk'];Kaoma;0.1494833333333333;0.7506666666666666;234111.33333333328;0.6623333333333333;0.0016809999999999;0.0586333333333333;-10.360666666666669;0.0347333333333333;118.99866666666668;0.9673333333333334;58.0;5;1;6
13121;['atl hip hop', 'chicano rap', 'melodic rap', 'trap', 'vapor trap'];Kap G;0.634;0.846;223921.0;0.6509999999999999;0.0;0.125;-5.481;0.128;140.048;0.581;60.0;7;0;1
13122;['hawaiian', 'jawaiian', 'polynesian pop'];Kapena;0.3203999999999999;0.8131999999999999;242095.8;0.4862;0.000240254;0.13848;-15.7878;0.0698599999999999;115.4304;0.8211999999999999;32.0;9;1;10
13123;['hawaiian', 'slack-key guitar'];Kapono Beamer;0.611;0.457;200000.0;0.759;0.000361;0.0804;-9.283;0.108;93.909;0.522;32.0;2;0;1
13124;['broadway', 'hollywood', 'show tunes'];Kara Lindsay;0.5135;0.5591666666666667;214652.33333333328;0.3473333333333333;2.2066666666666666e-06;0.1140666666666666;-10.374166666666666;0.1007;157.19966666666667;0.4998333333333334;48.16666666666666;7;1;6
13127;['pop rap', 'toronto rap'];Kardinal Offishall;0.08279;0.8116666666666666;290675.66666666674;0.8953333333333333;0.0;0.1018666666666666;-4.949000000000002;0.0847333333333333;125.68333333333334;0.6783333333333333;64.33333333333333;0;0;3
13131;['cabaret'];Karen Akers;0.972;0.342;175907.0;0.263;5.25e-06;0.131;-13.416;0.0344;104.896;0.295;1.0;0;1;2
13132;['japanese jazztronica'];Karen Aoki;0.0867;0.244;243376.0;0.955;2.54e-06;0.411;-1.5319999999999998;0.0964;170.375;0.428;63.0;11;1;1
13133;['gospel', 'gospel r&b'];Karen Clark Sheard;0.138;0.604;394667.0;0.918;0.0;0.985;-7.651;0.0898;145.935;0.6940000000000001;39.0;7;1;2
13135;['alternative country', 'ambient folk', 'anti-folk', 'folk', 'folk rock', 'freak folk', 'indie folk', 'native american', 'singer-songwriter', 'traditional folk'];Karen Dalton;0.72215;0.4811;198575.9;0.27478;0.0769776725;0.12503;-15.536500000000006;0.041435;123.58550000000004;0.3627500000000001;33.55;2;1;40
13136;['disney', 'movie tunes'];Karen Dotrice;0.826;0.4645;149816.75;0.187085;0.0;0.14675;-18.55225;0.0802;87.69624999999998;0.46675;45.0;0;1;4
13138;['deep groove house', 'disco house', 'house', 'pop dance', 'tropical house', 'uk dance'];Karen Harding;0.0121;0.701;213135.0;0.667;6.53e-06;0.148;-6.1770000000000005;0.0361;119.975;0.675;68.0;7;1;1
13141;['caucasian classical'];Karen Khachaturian;0.9506666666666668;0.3783333333333333;311426.66666666674;0.2056666666666666;0.1400666666666666;0.1010333333333333;-18.383666666666667;0.0456;118.90066666666668;0.2023333333333333;0.0;7;1;3
13143;['celtic'];Karen Matheson;0.899;0.32;285360.0;0.222;0.0673;0.15;-14.854;0.0361;82.022;0.1369999999999999;51.0;3;1;2
13145;['c-pop', 'cantopop', 'classic mandopop', 'mandopop'];Karen Mok;0.5078;0.6154;240594.8;0.346;1.972e-06;0.1714;-10.2112;0.03224;118.805;0.221;50.2;7;1;5
13147;['new jersey indie'];Karen O;0.000417;0.586;167509.0;0.924;0.956;0.435;-5.912000000000001;0.0956;120.003;0.0811;44.0;11;1;1
13148;['broadway', 'show tunes'];Karen Olivo;0.603;0.6492500000000001;187563.5;0.3985;6.5e-07;0.1065;-9.4245;0.314;99.78375;0.404;45.5;2;1;4
13149;['southern gospel'];Karen Peck & New River;0.454;0.535;261733.0;0.296;0.000198;0.113;-8.908;0.0287;153.84799999999996;0.171;39.0;7;1;2
13152;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship'];Kari Jobe;0.4550083333333333;0.317;357946.16666666674;0.3815333333333335;6.6299999999999975e-06;0.258525;-8.655166666666666;0.0358583333333333;139.90075000000002;0.1707333333333333;55.41666666666666;7;1;12
13153;['background piano'];Karin Borg;0.977;0.2825;117578.0;0.0316;0.9305;0.1105;-22.6235;0.0388;99.79699999999998;0.05435;60.5;6;0;4
